,id,zipcode,price,price_median,condition
1537,1777600230,98006,610000.0,760184.5,5
5428,3759500006,98033,610000.0,678000.0,5
5561,3902310210,98033,610000.0,678000.0,5
11691,3570000160,98075,610000.0,739999.5,5
16687,4232903265,98119,614950.0,744975.0,5
1684,6072400280,98006,619850.0,760184.5,5
5598,7424600020,98033,620000.0,678000.0,5
11936,1024069063,98075,620000.0,739999.5,5
1604,6071000310,98006,622000.0,760184.5,5
5607,7420200050,98033,623000.0,678000.0,5
1327,6073200075,98006,625000.0,760184.5,5
1379,2024059084,98006,625000.0,760184.5,5
5424,3885805640,98033,625000.0,678000.0,5
5596,2128000050,98033,625000.0,678000.0,5
16630,7011201470,98119,625000.0,744975.0,5
5466,3900500110,98033,627000.0,678000.0,5
21161,1370803820,98199,629000.0,689900.0,5
21405,6822100155,98199,630000.0,689900.0,5
5635,5212000020,98033,630100.0,678000.0,5
1053,6664000130,98004,635250.0,1150000.0,5
16675,2652500070,98119,636000.0,744975.0,5
5505,1088020070,98033,645000.0,678000.0,5
1603,6071400710,98006,648000.0,760184.5,5
7153,5459000305,98040,648752.0,993750.0,5
5357,9170500060,98033,649000.0,678000.0,5
7037,2174503441,98040,650000.0,993750.0,5
13426,9550204450,98105,651000.0,675000.0,5
1457,6072760670,98006,652450.0,760184.5,5
13365,8827900560,98105,655000.0,675000.0,5
1334,6067910030,98006,664000.0,760184.5,5
5549,925059219,98033,664000.0,678000.0,5
13403,2436700540,98105,665000.0,675000.0,5
14366,3303700376,98112,667000.0,917500.0,5
14584,9828700235,98112,669000.0,917500.0,5
13255,2436701180,98105,671500.0,675000.0,5
5390,4151800470,98033,675000.0,678000.0,5
16682,6819100150,98119,677915.0,744975.0,5
1303,5307100280,98005,680000.0,765475.0,5
21403,7010701383,98199,680000.0,689900.0,5
21285,6822100310,98199,685000.0,689900.0,5
1258,9541800075,98005,685650.0,765475.0,5
1512,2141310820,98006,689000.0,760184.5,5
1623,4036100175,98006,689000.0,760184.5,5
14430,6788201015,98112,690000.0,917500.0,5
1756,2024059059,98006,693000.0,760184.5,5
993,3860900111,98004,695000.0,1150000.0,5
1485,9346910500,98006,700000.0,760184.5,5
11651,7527200030,98075,700000.0,739999.5,5
1263,2330000035,98005,710000.0,765475.0,5
1734,2141320230,98006,710000.0,760184.5,5
1780,1777600900,98006,710000.0,760184.5,5
14328,1929300415,98109,710000.0,736000.0,5
6955,5021900160,98040,711000.0,993750.0,5
14261,809002435,98109,725000.0,736000.0,5
14482,6788200360,98112,727000.0,917500.0,5
1300,9542400010,98005,745000.0,765475.0,5
1575,2600110560,98006,750000.0,760184.5,5
1748,4139660040,98006,760000.0,760184.5,5
6939,3626500045,98040,760000.0,993750.0,5
14397,5016002180,98112,780000.0,917500.0,5
6999,5021900779,98040,785000.0,993750.0,5
7072,5459000240,98040,785000.0,993750.0,5
14531,8712100720,98112,785000.0,917500.0,5
14494,8805900570,98112,808000.0,917500.0,5
6934,5450900140,98040,830000.0,993750.0,5
14371,4385700765,98112,850000.0,917500.0,5
6974,5482700100,98040,876650.0,993750.0,5
7032,1824059079,98040,880000.0,993750.0,5
14411,1337800855,98112,885000.0,917500.0,5
1020,629000410,98004,915000.0,1150000.0,5
14373,8712100575,98112,915000.0,917500.0,5
6927,5458800125,98040,925000.0,993750.0,5
850,4395600060,98004,935000.0,1150000.0,5
6968,5451210100,98040,938000.0,993750.0,5
6914,191100045,98040,940000.0,993750.0,5
6940,5315100806,98040,940000.0,993750.0,5
7114,6672900220,98040,984000.0,993750.0,5
863,824059277,98004,985000.0,1150000.0,5
7116,5460900120,98040,989900.0,993750.0,5
860,824059083,98004,993000.0,1150000.0,5
972,686900030,98004,999950.0,1150000.0,5
983,6669000070,98004,1000000.0,1150000.0,5
1039,629000704,98004,1000000.0,1150000.0,5
954,4389201021,98004,1014250.0,1150000.0,5
1099,4389200761,98004,1100000.0,1150000.0,5
6871,3262301355,98039,1320000.0,1905000.0,5
6877,3738000070,98039,1712750.0,1905000.0,5
3209,9320900420,98023,89000.0,269000.0,4
12490,4239400300,98092,90000.0,309780.0,4
391,7335400215,98002,95000.0,235000.0,4
5273,6146600170,98032,100000.0,250000.0,4
7564,4311700120,98042,105000.0,292500.0,4
13585,7899800450,98106,107000.0,315000.0,4
410,8698100170,98002,111300.0,235000.0,4
6490,1545807810,98038,118000.0,342500.0,4
5190,1950900245,98032,123300.0,250000.0,4
154,3353402400,98001,124500.0,260000.0,4
7621,6600410170,98042,124740.0,292500.0,4
393,7140800100,98002,125000.0,235000.0,4
19098,6303401150,98146,125000.0,312000.0,4
7614,2722059292,98042,129000.0,292500.0,4
3847,2354300456,98027,130000.0,571000.0,4
5321,1238500451,98033,130000.0,678000.0,4
14172,13001215,98108,130000.0,345000.0,4
3530,9320901250,98023,133400.0,269000.0,4
20063,3361402041,98168,134000.0,237000.0,4
423,7335400345,98002,135000.0,235000.0,4
2252,2522069064,98010,135000.0,359999.0,4
13713,3298701025,98106,135000.0,315000.0,4
503,7140600225,98002,137000.0,235000.0,4
9820,2323059074,98058,137124.0,335000.0,4
4836,3512100050,98030,139000.0,283000.0,4
9349,7227500910,98056,139000.0,380000.0,4
219,9543000205,98001,139950.0,260000.0,4
460,7468900270,98002,140000.0,235000.0,4
8944,3340401535,98055,140000.0,297225.0,4
20907,7686203275,98198,140000.0,266750.0,4
9330,7227500865,98056,141800.0,380000.0,4
411,1735800050,98002,142500.0,235000.0,4
12240,4239400960,98092,143000.0,309780.0,4
3532,3306200230,98023,147000.0,269000.0,4
20742,422049178,98188,147200.0,265000.0,4
12366,1682000350,98092,148226.0,309780.0,4
21015,9536601996,98198,149500.0,266750.0,4
20882,3530530110,98198,149900.0,266750.0,4
2540,1437500015,98014,150000.0,415000.0,4
4929,2873000260,98031,150000.0,289029.5,4
9408,425000230,98056,150000.0,380000.0,4
9637,5126900310,98058,150000.0,335000.0,4
9777,5126900100,98058,150000.0,335000.0,4
12380,1843200350,98092,150000.0,309780.0,4
20060,6031400013,98168,150000.0,237000.0,4
9212,7227500830,98056,151000.0,380000.0,4
7352,8651442810,98042,152000.0,292500.0,4
12320,4239400730,98092,152000.0,309780.0,4
12469,4239400840,98092,152500.0,309780.0,4
415,3802000020,98002,154950.0,235000.0,4
398,7116500705,98002,156000.0,235000.0,4
733,2329600040,98003,158000.0,269500.0,4
4692,7697870600,98030,158000.0,283000.0,4
5211,8857600780,98032,158550.0,250000.0,4
305,3356403400,98001,159000.0,260000.0,4
121,1311400120,98001,160000.0,260000.0,4
439,1202000140,98002,160000.0,235000.0,4
471,7338000150,98002,160000.0,235000.0,4
2605,8649400790,98014,160000.0,415000.0,4
2618,2626119028,98014,160000.0,415000.0,4
3441,8945300290,98023,160000.0,269000.0,4
3492,2599700040,98023,160000.0,269000.0,4
3529,1099600620,98023,160000.0,269000.0,4
4751,2005600090,98030,160000.0,283000.0,4
20848,2008200060,98198,160000.0,266750.0,4
2293,6151800612,98010,162000.0,359999.0,4
9238,7227801955,98056,162000.0,380000.0,4
9873,5126900200,98058,162248.0,335000.0,4
21070,3530420020,98198,162950.0,266750.0,4
501,7468900235,98002,163500.0,235000.0,4
196,3751604895,98001,165000.0,260000.0,4
5243,7149410060,98032,165000.0,250000.0,4
9991,9189700255,98058,165000.0,335000.0,4
20806,4435600330,98188,165000.0,265000.0,4
20578,7812800681,98178,166000.0,279500.0,4
7213,1865820370,98042,166600.0,292500.0,4
475,7338000730,98002,167000.0,235000.0,4
303,8856004415,98001,168000.0,260000.0,4
4737,3830210020,98030,168000.0,283000.0,4
21031,3530430155,98198,168000.0,266750.0,4
20118,923049110,98168,168500.0,237000.0,4
2933,3701900085,98022,169000.0,279500.0,4
3405,121039038,98023,169000.0,269000.0,4
9685,5126900405,98058,169500.0,335000.0,4
2924,8005100360,98022,169900.0,279500.0,4
3424,5560000480,98023,169950.0,269000.0,4
3337,1788700070,98023,170000.0,269000.0,4
20765,5379804470,98188,170000.0,265000.0,4
20863,3445000274,98198,170000.0,266750.0,4
21005,7686202065,98198,170000.0,266750.0,4
222,3353402390,98001,171500.0,260000.0,4
3138,1788700295,98023,172000.0,269000.0,4
13547,2113700825,98106,172000.0,315000.0,4
4938,3831200200,98031,172040.0,289029.5,4
3389,8945100530,98023,172380.0,269000.0,4
21063,7686203180,98198,172500.0,266750.0,4
8977,522059013,98055,173000.0,297225.0,4
20152,6404600006,98168,173250.0,237000.0,4
106,4012800050,98001,175000.0,260000.0,4
380,835000055,98002,175000.0,235000.0,4
596,4131500140,98003,175000.0,269500.0,4
2693,7349800780,98019,175000.0,401250.0,4
3333,2337300370,98023,175000.0,269000.0,4
9742,1432400095,98058,175000.0,335000.0,4
20948,1022049182,98198,175000.0,266750.0,4
7376,8651402660,98042,175409.0,292500.0,4
20931,3530500010,98198,176000.0,266750.0,4
373,7335400400,98002,176250.0,235000.0,4
5191,3828000405,98032,176500.0,250000.0,4
4740,5412310170,98030,177000.0,283000.0,4
4700,1330280100,98030,178000.0,283000.0,4
12376,4312700340,98092,178000.0,309780.0,4
179,2730000270,98001,178500.0,260000.0,4
20988,3530490160,98198,178500.0,266750.0,4
7326,8651400680,98042,179000.0,292500.0,4
473,1450000210,98002,179500.0,235000.0,4
574,7683800192,98003,179950.0,269500.0,4
372,3915500045,98002,180000.0,235000.0,4
491,5198600010,98002,180000.0,235000.0,4
2985,7575500040,98022,180000.0,279500.0,4
3084,8945200860,98023,180000.0,269000.0,4
5289,1951100100,98032,180000.0,250000.0,4
6462,2085200545,98038,180000.0,342500.0,4
9528,425000065,98056,180000.0,380000.0,4
5221,4324500180,98032,182000.0,250000.0,4
271,7696500280,98001,182500.0,260000.0,4
377,3313600340,98002,183000.0,235000.0,4
397,7338000850,98002,183000.0,235000.0,4
773,7943000020,98003,183000.0,269500.0,4
12326,1424100100,98092,183000.0,309780.0,4
296,8856003525,98001,183500.0,260000.0,4
3251,1788300020,98023,183500.0,269000.0,4
118,6143600580,98001,184000.0,260000.0,4
191,3750603492,98001,185000.0,260000.0,4
457,7338000800,98002,185000.0,235000.0,4
524,3313600077,98002,185000.0,235000.0,4
2993,2320069107,98022,185000.0,279500.0,4
3229,1788900380,98023,185000.0,269000.0,4
5249,1951600240,98032,185000.0,250000.0,4
5272,1950900005,98032,185000.0,250000.0,4
6664,2525300540,98038,185000.0,342500.0,4
12323,304000530,98092,185000.0,309780.0,4
16224,7135300275,98118,185000.0,370000.0,4
20139,923049400,98168,185000.0,237000.0,4
20740,5381000082,98188,185000.0,265000.0,4
21066,7686202635,98198,185000.0,266750.0,4
187,8856001090,98001,185900.0,260000.0,4
7313,2212900470,98042,186000.0,292500.0,4
3002,5437820250,98022,187000.0,279500.0,4
9531,419000035,98056,187000.0,380000.0,4
21078,3530430100,98198,187000.0,266750.0,4
3111,8581200350,98023,187500.0,269000.0,4
2942,1645000100,98022,188000.0,279500.0,4
390,7468900245,98002,188200.0,235000.0,4
20843,3530510041,98198,188500.0,266750.0,4
359,16000397,98002,189000.0,235000.0,4
29,5402100045,98001,189950.0,260000.0,4
463,6131600240,98002,190000.0,235000.0,4
498,7116000225,98002,190000.0,235000.0,4
593,2268000370,98003,190000.0,269500.0,4
3370,1788800910,98023,190000.0,269000.0,4
4754,7140200330,98030,190000.0,283000.0,4
6684,2310000250,98038,190000.0,342500.0,4
6781,1545807180,98038,190000.0,342500.0,4
9485,9476200290,98056,190000.0,380000.0,4
9537,7227800040,98056,190000.0,380000.0,4
16206,3145600250,98118,190000.0,370000.0,4
19018,6303400981,98146,190000.0,312000.0,4
3522,1788700230,98023,191000.0,269000.0,4
3516,5557700210,98023,192500.0,269000.0,4
12263,4239400740,98092,192950.0,309780.0,4
527,7877400245,98002,193000.0,235000.0,4
3130,8581200160,98023,193000.0,269000.0,4
20758,5379802181,98188,193000.0,265000.0,4
7842,8570900162,98045,193500.0,399500.0,4
755,2501600150,98003,194000.0,269500.0,4
3099,4388000140,98023,194000.0,269000.0,4
420,7335400500,98002,194900.0,235000.0,4
403,2891000680,98002,195000.0,235000.0,4
424,5198600005,98002,195000.0,235000.0,4
449,1921059045,98002,195000.0,235000.0,4
3098,1788700160,98023,195000.0,269000.0,4
3190,4388000460,98023,195000.0,269000.0,4
3249,2421039075,98023,195000.0,269000.0,4
3433,7972000010,98023,195000.0,269000.0,4
3652,3324069070,98027,195000.0,571000.0,4
7386,1796350300,98042,195000.0,292500.0,4
7473,8651441290,98042,195000.0,292500.0,4
12403,4312700200,98092,195000.0,309780.0,4
19562,3972300169,98155,195000.0,377225.0,4
20970,3530420110,98198,195000.0,266750.0,4
486,6131600285,98002,195500.0,235000.0,4
3144,2188200785,98023,196000.0,269000.0,4
3288,8945300110,98023,196000.0,269000.0,4
12427,2599001010,98092,196000.0,309780.0,4
3237,3279000460,98023,196500.0,269000.0,4
273,7696630080,98001,197000.0,260000.0,4
416,304000380,98002,197000.0,235000.0,4
723,7682200320,98003,197400.0,269500.0,4
82,1311500020,98001,198000.0,260000.0,4
7363,8651401680,98042,198000.0,292500.0,4
7484,1795500060,98042,198400.0,292500.0,4
3459,1788700185,98023,198500.0,269000.0,4
7530,2122059077,98042,198900.0,292500.0,4
217,4013800206,98001,199000.0,260000.0,4
558,921049315,98003,199000.0,269500.0,4
3069,1099611230,98023,199000.0,269000.0,4
7244,2618300350,98042,199000.0,292500.0,4
9029,2923059064,98055,199000.0,297225.0,4
134,5066400564,98001,199129.0,260000.0,4
13632,2112700370,98106,199400.0,315000.0,4
277,4031000460,98001,199500.0,260000.0,4
7356,8651443190,98042,199500.0,292500.0,4
175,3750600566,98001,199950.0,260000.0,4
404,6858700225,98002,199950.0,235000.0,4
2903,8661000089,98022,199950.0,279500.0,4
21003,1953400510,98198,199950.0,266750.0,4
364,9500900135,98002,200000.0,235000.0,4
435,1821059067,98002,200000.0,235000.0,4
2270,844000180,98010,200000.0,359999.0,4
3038,5706500385,98022,200000.0,279500.0,4
3263,5560001130,98023,200000.0,269000.0,4
3313,4388000260,98023,200000.0,269000.0,4
4837,7140200250,98030,200000.0,283000.0,4
7283,1274500300,98042,200000.0,292500.0,4
9339,421000555,98056,200000.0,380000.0,4
9939,3623059027,98058,200000.0,335000.0,4
10093,7206900075,98059,200000.0,435000.0,4
11117,126059021,98072,200000.0,517500.0,4
12304,3668000670,98092,200000.0,309780.0,4
16375,7129304200,98118,200000.0,370000.0,4
20128,1723049008,98168,200000.0,237000.0,4
20635,3352400351,98178,200000.0,279500.0,4
20934,2946000285,98198,200000.0,266750.0,4
4832,8133300050,98030,200500.0,283000.0,4
206,3599600150,98001,201000.0,260000.0,4
497,1450000050,98002,201000.0,235000.0,4
2963,920069053,98022,201000.0,279500.0,4
7469,6600400260,98042,201000.0,292500.0,4
5230,8857600490,98032,201500.0,250000.0,4
63,7585000110,98001,201700.0,260000.0,4
3017,7575500080,98022,202000.0,279500.0,4
5274,1863900190,98032,202000.0,250000.0,4
16821,6840700165,98122,202000.0,574000.0,4
20074,3046200125,98168,202000.0,237000.0,4
20178,3826000735,98168,202000.0,237000.0,4
20955,3530490031,98198,202200.0,266750.0,4
5212,1555300010,98032,203000.0,250000.0,4
12293,1685200190,98092,203000.0,309780.0,4
12317,1685200020,98092,203000.0,309780.0,4
19994,7460000015,98168,203000.0,237000.0,4
2228,1521069070,98010,204000.0,359999.0,4
4998,2212210660,98031,204000.0,289029.5,4
7193,1274500060,98042,204000.0,292500.0,4
21009,7686203385,98198,204000.0,266750.0,4
3480,8732160250,98023,204250.0,269000.0,4
12307,2721059173,98092,204555.0,309780.0,4
20953,2122049013,98198,204750.0,266750.0,4
246,3751602249,98001,205000.0,260000.0,4
447,7345200400,98002,205000.0,235000.0,4
771,7683800010,98003,205000.0,269500.0,4
823,5153900150,98003,205000.0,269500.0,4
4932,6648701420,98031,205000.0,289029.5,4
5179,8857600960,98032,205000.0,250000.0,4
5259,7523700210,98032,205000.0,250000.0,4
7490,3622059157,98042,205000.0,292500.0,4
7575,8651442880,98042,205000.0,292500.0,4
7680,1865820300,98042,205000.0,292500.0,4
8973,5070000100,98055,205000.0,297225.0,4
9026,8093600065,98055,205000.0,297225.0,4
9598,1432900240,98058,205000.0,335000.0,4
20450,4060000240,98178,205425.0,279500.0,4
3282,8945300090,98023,205950.0,269000.0,4
21100,9456200405,98198,205950.0,266750.0,4
199,7905400040,98001,206000.0,260000.0,4
388,7877400266,98002,206000.0,235000.0,4
510,7345000120,98002,206000.0,235000.0,4
3464,7956300020,98023,206000.0,269000.0,4
6479,2525310040,98038,206000.0,342500.0,4
12390,1682000160,98092,206000.0,309780.0,4
4673,3830620710,98030,206135.0,283000.0,4
4657,808000070,98030,206600.0,283000.0,4
210,1021049057,98001,207000.0,260000.0,4
451,7140600055,98002,207000.0,235000.0,4
3158,4168000110,98023,207000.0,269000.0,4
6617,1022069050,98038,207000.0,342500.0,4
20005,3361401025,98168,207000.0,237000.0,4
20036,923049378,98168,207000.0,237000.0,4
21025,7524200180,98198,207000.0,266750.0,4
3133,8945300200,98023,207500.0,269000.0,4
7620,6600410290,98042,207500.0,292500.0,4
376,7345000340,98002,208000.0,235000.0,4
485,1450100020,98002,208000.0,235000.0,4
817,1745000090,98003,208000.0,269500.0,4
7275,1796351080,98042,208000.0,292500.0,4
9268,421000215,98056,208000.0,380000.0,4
10711,7606200090,98065,208000.0,500000.0,4
2320,844001145,98010,208500.0,359999.0,4
9436,425000175,98056,208950.0,380000.0,4
166,1311800560,98001,209000.0,260000.0,4
7459,8651410240,98042,209000.0,292500.0,4
481,2597500840,98002,209950.0,235000.0,4
3290,1321039076,98023,209950.0,269000.0,4
3483,4168100020,98023,209950.0,269000.0,4
7515,8092501400,98042,209950.0,292500.0,4
20140,796000235,98168,209950.0,237000.0,4
20091,985000833,98168,209977.0,237000.0,4
378,8698600055,98002,210000.0,235000.0,4
563,1745100140,98003,210000.0,269500.0,4
743,2190600243,98003,210000.0,269500.0,4
3134,5560000710,98023,210000.0,269000.0,4
3198,9211500010,98023,210000.0,269000.0,4
3245,1099600010,98023,210000.0,269000.0,4
3438,8732130680,98023,210000.0,269000.0,4
7648,5470100090,98042,210000.0,292500.0,4
9195,3542300060,98056,210000.0,380000.0,4
10238,1023059190,98059,210000.0,435000.0,4
12420,4239410220,98092,210000.0,309780.0,4
14103,7883604065,98108,210000.0,345000.0,4
16167,7131300025,98118,210000.0,370000.0,4
17902,6149700405,98133,210000.0,375000.0,4
20852,3530490070,98198,210000.0,266750.0,4
20900,3530450100,98198,210000.0,266750.0,4
641,2345500010,98003,210500.0,269500.0,4
595,2190601049,98003,212000.0,269500.0,4
628,7875400050,98003,212000.0,269500.0,4
3031,2320069089,98022,212000.0,279500.0,4
3137,1099610260,98023,212000.0,269000.0,4
3226,3306300630,98023,212000.0,269000.0,4
3407,5153200666,98023,212000.0,269000.0,4
12197,3668000070,98092,212000.0,309780.0,4
20023,1446403850,98168,212000.0,237000.0,4
68,3751603173,98001,212500.0,260000.0,4
20158,1447600285,98168,212500.0,237000.0,4
20930,2946000912,98198,212500.0,266750.0,4
20760,5379805120,98188,213000.0,265000.0,4
9070,5438000160,98055,213400.0,297225.0,4
389,2891100820,98002,213500.0,235000.0,4
4840,2822059091,98030,213500.0,283000.0,4
9405,418000145,98056,213800.0,380000.0,4
365,6131600060,98002,214000.0,235000.0,4
2292,1421069123,98010,214000.0,359999.0,4
18964,7520000440,98146,214000.0,312000.0,4
7289,2916600110,98042,214946.0,292500.0,4
7552,8651442060,98042,214950.0,292500.0,4
132,5706600150,98001,215000.0,260000.0,4
408,7338001190,98002,215000.0,235000.0,4
568,7203000640,98003,215000.0,269500.0,4
620,1140000050,98003,215000.0,269500.0,4
779,271200130,98003,215000.0,269500.0,4
2947,2620069077,98022,215000.0,279500.0,4
2980,8005100571,98022,215000.0,279500.0,4
3150,5029450110,98023,215000.0,269000.0,4
4949,8025700590,98031,215000.0,289029.5,4
5063,8731730710,98031,215000.0,289029.5,4
5109,1420400130,98031,215000.0,289029.5,4
5198,4324500490,98032,215000.0,250000.0,4
5203,3832710680,98032,215000.0,250000.0,4
5210,9835800840,98032,215000.0,250000.0,4
5293,3832300090,98032,215000.0,250000.0,4
6574,2525300200,98038,215000.0,342500.0,4
7364,2868900020,98042,215000.0,292500.0,4
7367,2222059099,98042,215000.0,292500.0,4
7428,8651401720,98042,215000.0,292500.0,4
9193,1332700270,98056,215000.0,380000.0,4
9599,8960000030,98058,215000.0,335000.0,4
9715,1432600415,98058,215000.0,335000.0,4
19737,1220000100,98166,215000.0,392500.0,4
19907,2968800645,98166,215000.0,392500.0,4
